"Issue ID","Work Item ID","Project Key","Issue Type","Summary","Description","Parent ID","Labels","External Link","Acceptance Criteria"
"gh-70-epic","gh-70-epic","AUTO","Epic","[GH#70] Visual Hierarchy in Toolkit Header","GitHub issue: https://github.com/kmcgarry1/edhrec-compare/issues/70
Labels: [object Object], [object Object], [object Object]

# Visual Hierarchy in Toolkit Header

**Priority:** High  
**Type:** UI Enhancement  
**Component:** ToolkitHeader  
**Effort:** Low (< 1 day)

## Problem

All buttons in the toolkit header have similar visual weight, making it difficult for users to distinguish between primary and secondary actions. While ""Upload CSV"" uses emerald accent color, other important controls blend together, requiring users to read every button to find what they need.

### Current Issues

- No clear primary action (everything looks equal)
- ""Upload CSV"" and ownership filters don't stand out enough
- Theme/background toggles given same prominence as core features
- Export buttons have same visual weight despite being contextual
- Cognitive load increases when scanning for specific controls

### User Impact

- **Medium-High:** Users take longer to find key features
- New users unsure what actions are most important
- Reduced efficiency in repeated workflows
- Features like CSV upload may be overlooked

## Screenshots

- [Current toolbar layout](https://github.com/user-attachments/assets/45f1f1e9-f478-4aa9-a40f-083ef4c8b453)
- [Dark mode toolbar](https://github.com/user-attachments/assets/8b32ef9f-2f8c-4958-9829-501ce3b25d61)

## Proposed Solution

### Button Hierarchy System

#### **Primary Actions** (Most important, high visual weight)

- **Upload CSV** - Core feature enabling main functionality
  - Large button (px-6 py-3)
  - High contrast emerald background
  - Icon + bold text
  - Elevated shadow

#### **Secondary Actions** (Important, medium visual weight)

- **Ownership Filters** (Owned, Unowned, Show All)
  - Medium size (px-4 py-2)
  - Outline style when inactive
  - Filled style when active
  - Clear visual feedback

#### **Tertiary Actions** (Utilities, low visual weight)

- **Theme Toggle, Background Toggle, Hide Toolbar**
  - Small size (px-3 py-1.5)
  - Ghost or minimal styling
  - Icons preferred over text
  - Grouped together visually

#### **Contextual Actions** (Only shown when relevant)

- **Export Buttons**
  - Disabled state when no data
  - Clear tooltip explaining why disabled
  - Secondary style when enabled

### Visual Design Changes

```vue
<!-- Current (all similar) -->
<button class=""px-3 py-1.5 border text-[0.7rem]"">Upload CSV</button>
<button class=""px-3 py-1.5 border text-[0.7rem]"">Dark</button>
<button class=""px-3 py-1.5 border text-[0.7rem]"">Hide BG</button>

<!-- Proposed (clear hierarchy) -->
<button class=""px-6 py-3 bg-emerald-600 text-white font-semibold shadow-lg"">
  <UploadIcon class=""w-5 h-5"" />
  Upload Collection
</button>

<div class=""flex gap-2"">
  <button class=""px-2 py-2 text-slate-500 hover:text-slate-700"">
    <ThemeIcon class=""w-4 h-4"" />
  </button>
  <button class=""px-2 py-2 text-slate-500 hover:text-slate-700"">
    <BackgroundIcon class=""w-4 h-4"" />
  </button>
</div>
```

### Layout Improvements

1. **Group Related Controls**

   ```
   [Title & Branding]                [Utilities]   [Primary Action]
   Commander Scout                   ☾ 🎨 ✕       [Upload CSV]

   [Description text explaining the tool]

   [Ownership Filters]               [Export]
   ○ Owned  ○ Unowned  ● Show All    Copy | Download
   ```

2. **Use Visual Separators**
   - Divider between utility buttons and primary action
   - Subtle borders around filter group
   - Card sections for logical grouping

3. **Size Differentiation**
   - Primary: Large (text-base, py-3)
   - Secondary: Medium (text-sm, py-2)
   - Tertiary: Small (text-xs, py-1.5)

4. **Color Strategy**
   - Primary: High saturation emerald (500-600)
   - Secondary: Medium contrast slate borders
   - Tertiary: Low contrast, ghosted appearance
   - Active states: Bold emerald

## Implementation Plan

### Phase 1: Button Sizing (Quick Win)

1. Increase ""Upload CSV"" button size
2. Reduce utility button sizes
3. Adjust padding and font sizes

### Phase 2: Color & Contrast

1. Make primary action more vibrant
2. Reduce contrast on utility buttons
3. Ensure active states are obvious

### Phase 3: Layout & Grouping

1. Add visual separators
2. Group related controls in `<div>` containers
3. Adjust spacing between groups (gap-4 vs gap-2)

### Phase 4: Responsive Behavior

1. Adjust hierarchy on mobile (hamburger menu)
2. Ensure primary action always visible
3. Progressive disclosure for secondary features

## Technical Details

### Files to Modify

- `src/components/ToolkitHeader.vue` - Main button layout
- Possibly extract button variants to shared components

### Tailwind Classes

```typescript
// Button variants
const buttonVariants = {
  primary:
    ""px-6 py-3 text-base font-bold bg-emerald-600 text-white shadow-lg hover:bg-emerald-700 transition"",
  secondary:
    ""px-4 py-2 text-sm font-semibold border-2 border-slate-300 hover:border-emerald-500 transition"",
  tertiary: ""px-2 py-1.5 text-xs text-slate-500 hover:text-slate-700 transition"",
  ghost:
    ""px-3 py-2 text-slate-400 hover:text-slate-600 hover:bg-slate-100 dark:hover:bg-slate-800 transition"",
};
```

### Design Tokens

Consider adding design token constants:

```typescript
// src/utils/designTokens.ts
export const BUTTON_SIZES = {
  lg: ""px-6 py-3 text-base"",
  md: ""px-4 py-2 text-sm"",
  sm: ""px-3 py-1.5 text-xs"",
  xs: ""px-2 py-1 text-xs"",
};

export const BUTTON_VARIANTS = {
  primary: ""bg-emerald-600 text-white font-bold shadow-lg"",
  secondary: ""border-2 border-slate-300 font-semibold"",
  tertiary: ""text-slate-500"",
  ghost: ""text-slate-400 hover:bg-slate-50"",
};
```

## Acceptance Criteria

- [ ] ""Upload CSV"" button is visually dominant (1.5-2x larger)
- [ ] Utility buttons (theme, hide) are smaller and less prominent
- [ ] Related controls are grouped with visual separation
- [ ] Active filter states are immediately obvious
- [ ] Disabled states are clearly distinguishable
- [ ] Hierarchy maintained in both light and dark modes
- [ ] Design system tokens documented
- [ ] A/B test shows improved task completion time (optional)

## Design Principles

1. **Visual Weight = Importance**
   - Size, color, contrast, shadow communicate priority

2. **Grouping = Relationship**
   - Proximity shows which controls are related

3. **Consistency = Learnability**
   - Same patterns used throughout interface

4. **Progressive Disclosure**
   - Show primary actions first, reveal details on interaction

## Alternatives Considered

1. **Tab-based toolbar** - Dismissed: Adds navigation complexity
2. **Dropdown menus for everything** - Dismissed: Hides important features
3. **Two-row toolbar** - Dismissed: Takes too much vertical space
4. **Context-sensitive toolbar** - Future enhancement, not initial solution

## Related Issues

- #TBD-mobile-toolbar (responsive design)
- #TBD-button-states (consistency)
- #TBD-information-density (overall layout)

## References

- [Material Design Button Hierarchy](https://material.io/components/buttons)
- [Nielsen Norman Group - Visual Hierarchy](https://www.nngroup.com/articles/visual-hierarchy-ux-definition/)
- [Apple HIG - Visual Design](https://developer.apple.com/design/human-interface-guidelines/foundations/layout)


Acceptance Criteria:
  1. ""Upload CSV"" button is visually dominant (1.5-2x larger)
  2. Utility buttons (theme, hide) are smaller and less prominent
  3. Related controls are grouped with visual separation
  4. Active filter states are immediately obvious
  5. Disabled states are clearly distinguishable
  6. Hierarchy maintained in both light and dark modes
  7. Design system tokens documented
  8. A/B test shows improved task completion time (optional)","","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/70","1. ""Upload CSV"" button is visually dominant (1.5-2x larger) | 2. Utility buttons (theme, hide) are smaller and less prominent | 3. Related controls are grouped with visual separation | 4. Active filter states are immediately obvious | 5. Disabled states are clearly distinguishable | 6. Hierarchy maintained in both light and dark modes | 7. Design system tokens documented | 8. A/B test shows improved task completion time (optional)"
"gh-70-epic-story-1","gh-70-epic-story-1","AUTO","Story","Phase 1: Button Sizing (Quick Win) - Visual Hierarchy in Toolkit Header","Parent GitHub issue: https://github.com/kmcgarry1/edhrec-compare/issues/70

1. Increase ""Upload CSV"" button size
2. Reduce utility button sizes
3. Adjust padding and font sizes","gh-70-epic","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/70","1. ""Upload CSV"" button is visually dominant (1.5-2x larger) | 2. Utility buttons (theme, hide) are smaller and less prominent | 3. Related controls are grouped with visual separation | 4. Active filter states are immediately obvious | 5. Disabled states are clearly distinguishable | 6. Hierarchy maintained in both light and dark modes | 7. Design system tokens documented | 8. A/B test shows improved task completion time (optional)"
"gh-70-epic-story-1-task-1","gh-70-epic-story-1-task-1","AUTO","Sub-task","Increase ""Upload CSV"" button size","Derived from Phase 1: Button Sizing (Quick Win)","gh-70-epic-story-1","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/70",""
"gh-70-epic-story-1-task-2","gh-70-epic-story-1-task-2","AUTO","Sub-task","Reduce utility button sizes","Derived from Phase 1: Button Sizing (Quick Win)","gh-70-epic-story-1","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/70",""
"gh-70-epic-story-1-task-3","gh-70-epic-story-1-task-3","AUTO","Sub-task","Adjust padding and font sizes","Derived from Phase 1: Button Sizing (Quick Win)","gh-70-epic-story-1","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/70",""
"gh-70-epic-story-2","gh-70-epic-story-2","AUTO","Story","Phase 2: Color & Contrast - Visual Hierarchy in Toolkit Header","Parent GitHub issue: https://github.com/kmcgarry1/edhrec-compare/issues/70

1. Make primary action more vibrant
2. Reduce contrast on utility buttons
3. Ensure active states are obvious","gh-70-epic","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/70","1. ""Upload CSV"" button is visually dominant (1.5-2x larger) | 2. Utility buttons (theme, hide) are smaller and less prominent | 3. Related controls are grouped with visual separation | 4. Active filter states are immediately obvious | 5. Disabled states are clearly distinguishable | 6. Hierarchy maintained in both light and dark modes | 7. Design system tokens documented | 8. A/B test shows improved task completion time (optional)"
"gh-70-epic-story-2-task-1","gh-70-epic-story-2-task-1","AUTO","Sub-task","Make primary action more vibrant","Derived from Phase 2: Color & Contrast","gh-70-epic-story-2","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/70",""
"gh-70-epic-story-2-task-2","gh-70-epic-story-2-task-2","AUTO","Sub-task","Reduce contrast on utility buttons","Derived from Phase 2: Color & Contrast","gh-70-epic-story-2","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/70",""
"gh-70-epic-story-2-task-3","gh-70-epic-story-2-task-3","AUTO","Sub-task","Ensure active states are obvious","Derived from Phase 2: Color & Contrast","gh-70-epic-story-2","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/70",""
"gh-70-epic-story-3","gh-70-epic-story-3","AUTO","Story","Phase 3: Layout & Grouping - Visual Hierarchy in Toolkit Header","Parent GitHub issue: https://github.com/kmcgarry1/edhrec-compare/issues/70

1. Add visual separators
2. Group related controls in `<div>` containers
3. Adjust spacing between groups (gap-4 vs gap-2)","gh-70-epic","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/70","1. ""Upload CSV"" button is visually dominant (1.5-2x larger) | 2. Utility buttons (theme, hide) are smaller and less prominent | 3. Related controls are grouped with visual separation | 4. Active filter states are immediately obvious | 5. Disabled states are clearly distinguishable | 6. Hierarchy maintained in both light and dark modes | 7. Design system tokens documented | 8. A/B test shows improved task completion time (optional)"
"gh-70-epic-story-3-task-1","gh-70-epic-story-3-task-1","AUTO","Sub-task","Add visual separators","Derived from Phase 3: Layout & Grouping","gh-70-epic-story-3","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/70",""
"gh-70-epic-story-3-task-2","gh-70-epic-story-3-task-2","AUTO","Sub-task","Group related controls in `<div>` containers","Derived from Phase 3: Layout & Grouping","gh-70-epic-story-3","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/70",""
"gh-70-epic-story-3-task-3","gh-70-epic-story-3-task-3","AUTO","Sub-task","Adjust spacing between groups (gap-4 vs gap-2)","Derived from Phase 3: Layout & Grouping","gh-70-epic-story-3","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/70",""
"gh-70-epic-story-4","gh-70-epic-story-4","AUTO","Story","Phase 4: Responsive Behavior - Visual Hierarchy in Toolkit Header","Parent GitHub issue: https://github.com/kmcgarry1/edhrec-compare/issues/70

1. Adjust hierarchy on mobile (hamburger menu)
2. Ensure primary action always visible
3. Progressive disclosure for secondary features","gh-70-epic","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/70","1. ""Upload CSV"" button is visually dominant (1.5-2x larger) | 2. Utility buttons (theme, hide) are smaller and less prominent | 3. Related controls are grouped with visual separation | 4. Active filter states are immediately obvious | 5. Disabled states are clearly distinguishable | 6. Hierarchy maintained in both light and dark modes | 7. Design system tokens documented | 8. A/B test shows improved task completion time (optional)"
"gh-70-epic-story-4-task-1","gh-70-epic-story-4-task-1","AUTO","Sub-task","Adjust hierarchy on mobile (hamburger menu)","Derived from Phase 4: Responsive Behavior","gh-70-epic-story-4","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/70",""
"gh-70-epic-story-4-task-2","gh-70-epic-story-4-task-2","AUTO","Sub-task","Ensure primary action always visible","Derived from Phase 4: Responsive Behavior","gh-70-epic-story-4","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/70",""
"gh-70-epic-story-4-task-3","gh-70-epic-story-4-task-3","AUTO","Sub-task","Progressive disclosure for secondary features","Derived from Phase 4: Responsive Behavior","gh-70-epic-story-4","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/70",""
"gh-69-epic","gh-69-epic","AUTO","Epic","[GH#69] Mobile Toolbar Responsiveness","GitHub issue: https://github.com/kmcgarry1/edhrec-compare/issues/69
Labels: [object Object], [object Object], [object Object]

# Mobile Toolbar Responsiveness

**Priority:** High  
**Type:** UX Enhancement  
**Component:** ToolkitHeader  
**Effort:** Medium (1-3 days)

## Problem

The toolkit header contains 6+ interactive elements (Hide, Dark/Light toggle, Hide BG, Upload CSV, plus filter buttons and export options) that become cramped and difficult to use on mobile screens (< 640px width).

### Current Issues

- Touch targets are smaller than the recommended 44×44px minimum
- Buttons with text labels (""Hide BG"", ""Show All"") truncate or wrap awkwardly
- Horizontal space is insufficient for all controls
- Information overload in limited mobile viewport
- Toolbar can cause horizontal scrolling on narrow screens

### User Impact

- **High:** Mobile users struggle to tap small buttons accurately
- Frequently miss-tapping adjacent buttons
- Need to pinch-zoom to interact with toolbar
- Poor first impression on mobile devices
- Reduced accessibility for users with motor impairments

## Screenshots

- [Mobile cramped toolbar](https://github.com/user-attachments/assets/8b32ef9f-2f8c-4958-9829-501ce3b25d61)
- [Main interface desktop](https://github.com/user-attachments/assets/45f1f1e9-f478-4aa9-a40f-083ef4c8b453)

## Proposed Solution

### Mobile-First Redesign

1. **Responsive Hamburger Menu** (< 640px)
   - Replace toolbar with hamburger icon in top-right
   - Slide-out drawer or overlay menu for controls
   - Group related controls together
   - Use full-width buttons in menu (easy to tap)

2. **Icon-Only Buttons with Tooltips** (640px-1024px)
   - Remove text labels on medium screens
   - Keep icons only (moon/sun, palette, upload)
   - Add tooltips on hover/long-press
   - Maintain 44×44px minimum tap targets

3. **Bottom Navigation Alternative**
   - Consider bottom sheet for mobile (familiar pattern)
   - Primary actions: Upload CSV, Theme, Filters
   - Swipe up to reveal, swipe down to dismiss
   - Persistent mini-bar when collapsed

4. **Consolidated Actions**
   - Group theme settings (dark mode + background) into submenu
   - Combine export options into single dropdown
   - Move ownership filters to dedicated section (not toolbar)

### Implementation Steps

1. Add new mobile breakpoint detection composable
2. Create `MobileToolbar.vue` component variant
3. Implement hamburger menu with slide-out drawer
4. Add touch-friendly button sizing (min 44px)
5. Test on physical devices (iOS Safari, Chrome Android)
6. Add gesture support (swipe to open/close)

### Responsive Breakpoint Strategy

```typescript
// Pseudocode
if (viewport < 640px) {
  // Mobile: Hamburger menu, bottom sheet, or minimal icons
  showMobileMenu = true;
} else if (viewport < 1024px) {
  // Tablet: Icon-only buttons with tooltips
  showIconsOnly = true;
} else {
  // Desktop: Full toolbar with labels
  showFullToolbar = true;
}
```

## Technical Considerations

### Files to Modify

- `src/components/ToolkitHeader.vue` - Make responsive or split into variants
- `src/components/Dashboard.vue` - Handle mobile menu state
- `tailwind.config.cjs` - Ensure breakpoints align
- Consider new `MobileToolbar.vue` component

### CSS/Tailwind Approach

```vue
<!-- Example pattern -->
<div class=""hidden md:flex gap-2"">
  <!-- Desktop buttons with labels -->
</div>
<div class=""flex md:hidden"">
  <!-- Mobile hamburger icon -->
</div>
```

### Touch Target Standards

- Minimum 44×44px (iOS, Android)
- 48×48px preferred (Material Design)
- Adequate spacing between targets (8px+)

## Acceptance Criteria

- [ ] All toolbar buttons meet 44×44px minimum touch target on mobile
- [ ] No horizontal scrolling on any mobile screen size (320px+)
- [ ] Hamburger menu opens smoothly (< 200ms transition)
- [ ] All features accessible in mobile layout
- [ ] Toolbar tested on iOS Safari and Chrome Android
- [ ] Focus management works in mobile menu
- [ ] Swipe gesture optional enhancement implemented
- [ ] Visual regression tests updated for mobile variants

## Alternatives Considered

1. **Horizontal scroll toolbar** - Dismissed: Poor UX, not discoverable
2. **Multi-row toolbar** - Dismissed: Takes too much vertical space
3. **Accordion sections** - Considered: Could work for filters only
4. **Tab-based interface** - Dismissed: Adds complexity
5. **Floating action button (FAB)** - Considered: For primary action only

## Related Issues

- #TBD-visual-hierarchy (button prominence)
- #TBD-information-density (overall spacing)
- #TBD-mobile-ux (broader mobile improvements)
- docs/issues/medium-priority/09-accessibility-improvements.md (touch targets)

## References

- [Material Design Touch Targets](https://material.io/design/usability/accessibility.html#layout-and-typography)
- [iOS Human Interface Guidelines](https://developer.apple.com/design/human-interface-guidelines/ios/visual-design/adaptivity-and-layout/)
- [WCAG 2.5.5 Target Size](https://www.w3.org/WAI/WCAG21/Understanding/target-size.html)


Acceptance Criteria:
  1. All toolbar buttons meet 44×44px minimum touch target on mobile
  2. No horizontal scrolling on any mobile screen size (320px+)
  3. Hamburger menu opens smoothly (< 200ms transition)
  4. All features accessible in mobile layout
  5. Toolbar tested on iOS Safari and Chrome Android
  6. Focus management works in mobile menu
  7. Swipe gesture optional enhancement implemented
  8. Visual regression tests updated for mobile variants","","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/69","1. All toolbar buttons meet 44×44px minimum touch target on mobile | 2. No horizontal scrolling on any mobile screen size (320px+) | 3. Hamburger menu opens smoothly (< 200ms transition) | 4. All features accessible in mobile layout | 5. Toolbar tested on iOS Safari and Chrome Android | 6. Focus management works in mobile menu | 7. Swipe gesture optional enhancement implemented | 8. Visual regression tests updated for mobile variants"
